19,Nuevo León,015,Doctor Coss,3105001001,Densidad de población,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2643649,,,,,1.88694028193092,Habitantes por kilómetro cuadrado
19,Nuevo León,015,Doctor Coss,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240300,Porcentaje de hombres de 0 a 4 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5343137,,,,,2.64705882352941,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240310,Porcentaje de mujeres de 75 a 79 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8382353,,,,,2.42647058823529,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240311,Porcentaje de hombres de 10 a 14 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5539216,,,,,3.75,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240312,Porcentaje de mujeres de 5 a 9 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9215686,,,,,4.04411764705882,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240328,Porcentaje de mujeres de 55 a 59 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5122549,,,,,2.05882352941176,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240330,Porcentaje de hombres de 75 a 79 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4705882,,,,,2.79411764705882,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240341,Porcentaje de mujeres de 40 a 44 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9411765,,,,,3.01470588235294,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240342,Porcentaje de mujeres de 70 a 74 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6960784,,,,,2.64705882352941,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240343,Porcentaje de hombres de 15 a 19 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1053922,,,,,2.79411764705882,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240344,Porcentaje de mujeres de 85 años y más,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8578431,,,,,1.32352941176471,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240354,Porcentaje de mujeres de 10 a 14 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9828431,,,,,4.63235294117647,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240356,Porcentaje de mujeres de 20 a 24 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125,,,,,3.52941176470588,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240357,Porcentaje de hombres de 35 a 39 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7573529,,,,,2.64705882352941,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240377,Porcentaje de mujeres de 45 a 49 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1862745,,,,,3.01470588235294,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240378,Porcentaje de mujeres de 0 a 4 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7990196,,,,,3.23529411764706,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240379,Porcentaje de mujeres de 80 a 84 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2867647,,,,,1.25,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240384,Porcentaje de mujeres de 15 a 19 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6568627,,,,,3.45588235294118,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240388,Porcentaje de hombres de 65 a 69 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5735294,,,,,2.05882352941176,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240410,Porcentaje de hombres de 60 a 64 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843,,,,,2.5,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240411,Porcentaje de hombres de 85 años y más,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1642157,,,,,0.735294117647059,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240423,Porcentaje de hombres de 40 a 44 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9411765,,,,,2.94117647058824,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240425,Porcentaje de hombres de 70 a 74 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4509804,,,,,1.91176470588235,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240426,Porcentaje de mujeres de 60 a 64 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2058824,,,,,2.86764705882353,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240427,Porcentaje de mujeres de 65 a 69 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5735294,,,,,2.5,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240443,Porcentaje de mujeres de 35 a 39 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6348039,,,,,3.16176470588235,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240444,Porcentaje de hombres de 55 a 59 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4509804,,,,,3.75,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240445,Porcentaje de hombres de 5 a 9 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7377451,,,,,3.89705882352941,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240475,Porcentaje de hombres de 80 a 84 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9191176,,,,,1.02941176470588,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240486,Porcentaje de hombres de 25 a 29 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8186275,,,,,2.27941176470588,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240507,Porcentaje de mujeres de 50 a 54 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5122549,,,,,3.89705882352941,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240518,Porcentaje de hombres de 30 a 34 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7573529,,,,,2.5,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240520,Porcentaje de hombres de 20 a 24 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.370098,,,,,3.38235294117647,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240532,Porcentaje de hombres de 45 a 49 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4509804,,,,,3.08823529411765,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240533,Porcentaje de hombres de 50 a 54 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8602941,,,,,3.60294117647059,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240548,Porcentaje de mujeres de 25 a 29 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5735294,,,,,2.42647058823529,Porcentaje
19,Nuevo León,015,Doctor Coss,6200240549,Porcentaje de mujeres de 30 a 34 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8186275,,,,,2.20588235294118,Porcentaje
19,Nuevo León,015,Doctor Coss,6205370864,Porcentaje de población que se considera afrodescendiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.220588235294118,Porcentaje
19,Nuevo León,015,Doctor Coss,6207019006,Porcentaje de población que está registrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.852941,,,,,,Porcentaje
19,Nuevo León,015,Doctor Coss,6207019008,Porcentaje de población que no está registrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843,,,,,,Porcentaje
19,Nuevo León,015,Doctor Coss,6207019014,Porcentaje de población que se considera indígena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843,,,,,,Porcentaje
19,Nuevo León,015,Doctor Coss,6207019021,Porcentaje de población que está registrada en otro país,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6960784,,,,,,Porcentaje
19,Nuevo León,015,Doctor Coss,6207019025,Porcentaje de población que no posee nacionalidad mexicana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1862745,,,,,,Porcentaje
19,Nuevo León,015,Doctor Coss,6207019053,Porcentaje de población que no especifica la condición de registro de nacimiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4901961,,,,,,Porcentaje
19,Nuevo León,015,Doctor Coss,6207019061,Porcentaje de población en el ámbito geográfico de referencia respecto a la unidad geográfica superior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0318781,,,,,,Porcentaje
19,Nuevo León,015,Doctor Coss,6207019063,Porcentaje de superficie en el ámbito geográfico de referencia respecto a la unidad geográfica superior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1234005,,,,,1.12341981803037,Porcentaje
19,Nuevo León,015,Doctor Coss,6207020032,Porcentaje de hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.877451,,,,,48.3088235294118,Porcentaje
19,Nuevo León,015,Doctor Coss,6207020033,Porcentaje de mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.122549,,,,,51.6911764705882,Porcentaje
19,Nuevo León,015,Doctor Coss,6207020632,Población total en viviendas particulares habitadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,,,,,,Número de personas
19,Nuevo León,015,Doctor Coss,6207129629,Porcentaje de la población nacional/estatal que representa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0235113430128611,Porcentaje
19,Nuevo León,015,Doctor Coss,6207129630,Promedio de ocupantes por dormitorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28530805687204,Promedio
19,Nuevo León,015,Doctor Coss,6207129825,Población de la ubicación geográfica con la mayor cantidad de pobladores. Primer lugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,Personas
19,Nuevo León,015,Doctor Coss,6207129826,Población de la ubicación geográfica con la mayor cantidad de pobladores. Segundo lugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,Personas
19,Nuevo León,015,Doctor Coss,6207129827,Población de la ubicación geográfica con la mayor cantidad de pobladores. Tercer lugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,Personas
19,Nuevo León,015,Doctor Coss,6207129840,Total de áreas geográficas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,Municipios
19,Nuevo León,016,Doctor González,1002000001,Población total,,,,,,,,,,,,,,,2912,,,,,3185,,,,,3092,,,,,3345,,,,,,,,,,3256,Número de personas
19,Nuevo León,016,Doctor González,1002000002,Población total hombres,,,,,,,,,,,,,,,1521,,,,,1631,,,,,1571,,,,,1713,,,,,,,,,,1672,Número de personas
19,Nuevo León,016,Doctor González,1002000003,Población total mujeres,,,,,,,,,,,,,,,1391,,,,,1554,,,,,1521,,,,,1632,,,,,,,,,,1584,Número de personas
19,Nuevo León,016,Doctor González,1002000004,Porcentaje de población de 15 a 29 años,,,,,,,,,,,,,,,27.7,,,,,25.5,,,,,23,,,,,23.3,,,,,22.36980077,,,,,,No especificada
19,Nuevo León,016,Doctor González,1002000005,Porcentaje de hombres de 15 a 29 años,,,,,,,,,,,,,,,26,,,,,24.1,,,,,21.6,,,,,23.6,,,,,11.56938134,,,,,24.4019138755981,No especificada
19,Nuevo León,016,Doctor González,1002000006,Porcentaje de mujeres de 15 a 29 años,,,,,,,,,,,,,,,29.7,,,,,27,,,,,24.4,,,,,22.9,,,,,10.80041943,,,,,22.790404040404,No especificada
19,Nuevo León,016,Doctor González,1002000007,Porcentaje de población de 60 y más años,,,,,,,,,,,,,,,13.4,,,,,13,,,,,14,,,,,14.9,,,,,14.01607829,,,,,,No especificada
19,Nuevo León,016,Doctor González,1002000008,Porcentaje de hombres de 60 y más años,,,,,,,,,,,,,,,13.7,,,,,13.7,,,,,14.1,,,,,14.4,,,,,6.99056274,,,,,15.1315789473684,No especificada
19,Nuevo León,016,Doctor González,1002000009,Porcentaje de mujeres de 60 y más años,,,,,,,,,,,,,,,13,,,,,12.3,,,,,14,,,,,15.3,,,,,7.025515554,,,,,14.4570707070707,No especificada
19,Nuevo León,016,Doctor González,1002000010,Edad mediana,,,,,,,,,,,,,,,ND,,,,,26,,,,,27,,,,,28,,,,,28.7125,,,,,31,Años
19,Nuevo León,016,Doctor González,1002000011,Edad mediana hombres,,,,,,,,,,,,,,,ND,,,,,26,,,,,28,,,,,28,,,,,,,,,,31,Años
19,Nuevo León,016,Doctor González,1002000012,Edad mediana mujeres,,,,,,,,,,,,,,,ND,,,,,25,,,,,26,,,,,28,,,,,,,,,,30,Años
19,Nuevo León,016,Doctor González,1002000024,Relación hombres-mujeres,,,,,,,,,,,,,,,109.35,,,,,104.95,,,,,103.29,,,,,104.96,,,,,103.77493,,,,,105.5,Hombres por cada 100 mujeres
19,Nuevo León,016,Doctor González,1002000055,Población de edad no especificada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Número de personas
19,Nuevo León,016,Doctor González,1002000056,Población de edad no especificada. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Número de personas
19,Nuevo León,016,Doctor González,1002000057,Población de edad no especificada. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Número de personas
19,Nuevo León,016,Doctor González,1002000058,Población de 0 a 4 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,Número de personas
19,Nuevo León,016,Doctor González,1002000059,Población de 0 a 4 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,Número de personas
19,Nuevo León,016,Doctor González,1002000060,Población de 0 a 4 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,Número de personas
19,Nuevo León,016,Doctor González,1002000061,Población de 10 a 14 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,Número de personas
19,Nuevo León,016,Doctor González,1002000062,Población de 10 a 14 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,Número de personas
19,Nuevo León,016,Doctor González,1002000063,Población de 10 a 14 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,Número de personas
19,Nuevo León,016,Doctor González,1002000064,Población de 100 años y más,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Número de personas
19,Nuevo León,016,Doctor González,1002000065,Población de 100 años y más. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Número de personas
19,Nuevo León,016,Doctor González,1002000066,Población de 100 años y más. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Número de personas
19,Nuevo León,016,Doctor González,1002000067,Población de 15 a 19 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,Número de personas
19,Nuevo León,016,Doctor González,1002000068,Población de 15 a 19 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,Número de personas
19,Nuevo León,016,Doctor González,1002000069,Población de 15 a 19 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,Número de personas
19,Nuevo León,016,Doctor González,1002000070,Población de 20 a 24 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,Número de personas
19,Nuevo León,016,Doctor González,1002000071,Población de 20 a 24 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,Número de personas
19,Nuevo León,016,Doctor González,1002000072,Población de 20 a 24 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,Número de personas
19,Nuevo León,016,Doctor González,1002000073,Población de 25 a 29 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,Número de personas
19,Nuevo León,016,Doctor González,1002000074,Población de 25 a 29 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,Número de personas
19,Nuevo León,016,Doctor González,1002000075,Población de 25 a 29 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,Número de personas
19,Nuevo León,016,Doctor González,1002000076,Población de 30 a 34 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,Número de personas
19,Nuevo León,016,Doctor González,1002000077,Población de 30 a 34 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,Número de personas
19,Nuevo León,016,Doctor González,1002000078,Población de 30 a 34 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,Número de personas
19,Nuevo León,016,Doctor González,1002000079,Población de 35 a 39 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,Número de personas
19,Nuevo León,016,Doctor González,1002000080,Población de 35 a 39 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,Número de personas
19,Nuevo León,016,Doctor González,1002000081,Población de 35 a 39 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,Número de personas
19,Nuevo León,016,Doctor González,1002000082,Población de 40 a 44 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Número de personas
19,Nuevo León,016,Doctor González,1002000083,Población de 40 a 44 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,Número de personas
19,Nuevo León,016,Doctor González,1002000084,Población de 40 a 44 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,Número de personas
19,Nuevo León,016,Doctor González,1002000085,Población de 45 a 49 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,Número de personas
19,Nuevo León,016,Doctor González,1002000086,Población de 45 a 49 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,Número de personas
19,Nuevo León,016,Doctor González,1002000087,Población de 45 a 49 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Número de personas
19,Nuevo León,016,Doctor González,1002000088,Población de 5 a 9 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,Número de personas
19,Nuevo León,016,Doctor González,1002000089,Población de 5 a 9 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,Número de personas
19,Nuevo León,016,Doctor González,1002000090,Población de 5 a 9 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,Número de personas
19,Nuevo León,016,Doctor González,1002000091,Población de 50 a 54 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,Número de personas
19,Nuevo León,016,Doctor González,1002000092,Población de 50 a 54 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,Número de personas
19,Nuevo León,016,Doctor González,1002000093,Población de 50 a 54 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,Número de personas
19,Nuevo León,016,Doctor González,1002000094,Población de 55 a 59 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,Número de personas
19,Nuevo León,016,Doctor González,1002000095,Población de 55 a 59 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,Número de personas
19,Nuevo León,016,Doctor González,1002000096,Población de 55 a 59 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,Número de personas
19,Nuevo León,016,Doctor González,1002000097,Población de 60 a 64 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,Número de personas
19,Nuevo León,016,Doctor González,1002000098,Población de 60 a 64 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,Número de personas
19,Nuevo León,016,Doctor González,1002000099,Población de 60 a 64 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,Número de personas
19,Nuevo León,016,Doctor González,1002000100,Población de 65 a 69 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,Número de personas
19,Nuevo León,016,Doctor González,1002000101,Población de 65 a 69 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,Número de personas
19,Nuevo León,016,Doctor González,1002000102,Población de 65 a 69 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,Número de personas
19,Nuevo León,016,Doctor González,1002000103,Población de 70 a 74 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,Número de personas
19,Nuevo León,016,Doctor González,1002000104,Población de 70 a 74 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,Número de personas
19,Nuevo León,016,Doctor González,1002000105,Población de 70 a 74 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,Número de personas
19,Nuevo León,016,Doctor González,1002000106,Población de 75 a 79 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,Número de personas
19,Nuevo León,016,Doctor González,1002000107,Población de 75 a 79 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,Número de personas
19,Nuevo León,016,Doctor González,1002000108,Población de 75 a 79 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,Número de personas
19,Nuevo León,016,Doctor González,1002000109,Población de 80 a 84 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,Número de personas
19,Nuevo León,016,Doctor González,1002000110,Población de 80 a 84 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,Número de personas
19,Nuevo León,016,Doctor González,1002000111,Población de 80 a 84 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,Número de personas
19,Nuevo León,016,Doctor González,1002000112,Población de 85 a 89 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,Número de personas
19,Nuevo León,016,Doctor González,1002000113,Población de 85 a 89 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,Número de personas
19,Nuevo León,016,Doctor González,1002000114,Población de 85 a 89 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Número de personas
19,Nuevo León,016,Doctor González,1002000115,Población de 90 a 94 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Número de personas
19,Nuevo León,016,Doctor González,1002000116,Población de 90 a 94 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Número de personas
19,Nuevo León,016,Doctor González,1002000117,Población de 90 a 94 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Número de personas
19,Nuevo León,016,Doctor González,1002000118,Población de 95 a 99 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Número de personas
19,Nuevo León,016,Doctor González,1002000119,Población de 95 a 99 años. Hombres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Número de personas
19,Nuevo León,016,Doctor González,1002000120,Población de 95 a 99 años. Mujeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Número de personas
19,Nuevo León,016,Doctor González,1002000127,Relación de dependencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.783862,,,,,56.5,Porcentaje
19,Nuevo León,016,Doctor González,3105001001,Densidad de población,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6542017,,,,,5.29691933401251,Habitantes por kilómetro cuadrado
19,Nuevo León,016,Doctor González,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,Porcentaje
19,Nuevo León,016,Doctor González,6200240300,Porcentaje de hombres de 0 a 4 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4071354,,,,,3.99262899262899,Porcentaje
19,Nuevo León,016,Doctor González,6200240310,Porcentaje de mujeres de 75 a 79 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8394544,,,,,1.16707616707617,Porcentaje
19,Nuevo León,016,Doctor González,6200240311,Porcentaje de hombres de 10 a 14 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1416579,,,,,4.11547911547912,Porcentaje
19,Nuevo León,016,Doctor González,6200240312,Porcentaje de mujeres de 5 a 9 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0223854,,,,,4.42260442260442,Porcentaje
19,Nuevo León,016,Doctor González,6200240328,Porcentaje de mujeres de 55 a 59 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5739769,,,,,2.21130221130221,Porcentaje
19,Nuevo León,016,Doctor González,6200240330,Porcentaje de hombres de 75 a 79 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.189227,,,,,1.10565110565111,Porcentaje
19,Nuevo León,016,Doctor González,6200240341,Porcentaje de mujeres de 40 a 44 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1622945,,,,,3.31695331695332,Porcentaje
19,Nuevo León,016,Doctor González,6200240342,Porcentaje de mujeres de 70 a 74 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6789087,,,,,1.56633906633907,Porcentaje
19,Nuevo León,016,Doctor González,6200240343,Porcentaje de hombres de 15 a 19 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1622945,,,,,4.51474201474201,Porcentaje
19,Nuevo León,016,Doctor González,6200240344,Porcentaje de mujeres de 85 años y más,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7345226,,,,,0.552825552825553,Porcentaje
19,Nuevo León,016,Doctor González,6200240354,Porcentaje de mujeres de 10 a 14 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8268625,,,,,3.68550368550369,Porcentaje
